timestamp,pose,dx,dy,scale,true_pose
2025-11-12 20:12:54.753565,turtle,-14,26,0.977,
2025-11-12 20:12:54.791247,turtle,-13,26,0.982,normal
2025-11-12 20:12:54.836433,normal,-13,25,0.977,
2025-11-12 20:12:54.865041,turtle,-15,26,0.968,normal
2025-11-12 20:12:54.897184,turtle,-13,26,0.968,
2025-11-12 20:12:54.928829,turtle,-13,26,0.978,normal
2025-11-12 20:12:54.961183,turtle,-14,26,0.978,normal
2025-11-12 20:12:55.025616,turtle,-13,26,0.972,
2025-11-12 20:12:55.061434,turtle,-13,26,0.973,normal
2025-11-12 20:12:55.081480,normal,-13,25,0.968,normal
2025-11-12 20:12:55.123652,turtle,-13,26,0.973,
2025-11-12 20:12:55.151470,normal,-14,25,0.973,normal
2025-11-12 20:12:55.171049,turtle,-14,26,0.969,
2025-11-12 20:12:55.202180,normal,-13,25,0.977,normal
2025-11-12 20:12:55.224111,normal,-13,25,0.968,
2025-11-12 20:12:55.255492,normal,-14,25,0.963,normal
2025-11-12 20:12:55.271680,normal,-13,25,0.968,
2025-11-12 20:12:55.293433,turtle,-13,27,0.983,normal
2025-11-12 20:12:55.324248,turtle,-13,26,0.972,
2025-11-12 20:12:55.362809,turtle,-13,26,0.987,normal
2025-11-12 20:12:55.401118,turtle,-13,26,0.981,normal
2025-11-12 20:12:55.423477,turtle,-13,26,0.987,
2025-11-12 20:12:55.441370,turtle,-13,26,0.987,normal
2025-11-12 20:12:55.484936,turtle,-13,26,0.976,
2025-11-12 20:12:55.521453,turtle,-13,26,0.987,normal
2025-11-12 20:12:55.547617,turtle,-13,26,0.982,
2025-11-12 20:12:55.575396,turtle,-12,26,0.982,normal
2025-11-12 20:12:55.613045,turtle,-13,26,0.982,
2025-11-12 20:12:55.645281,turtle,-13,26,0.982,normal
2025-11-12 20:12:55.671785,normal,-14,25,0.977,
2025-11-12 20:12:55.719855,turtle,-13,26,0.973,normal
2025-11-12 20:12:55.757704,turtle,-13,26,0.968,normal
2025-11-12 20:12:55.813344,turtle,-13,26,0.973,
2025-11-12 20:12:55.842729,turtle,-14,26,0.973,normal
2025-11-12 20:12:55.851824,turtle,-13,26,0.982,
2025-11-12 20:12:55.886252,turtle,-14,26,0.973,normal
2025-11-12 20:12:55.913912,turtle,-14,26,0.977,normal
2025-11-12 20:12:55.948191,turtle,-13,26,0.978,
2025-11-12 20:12:55.981369,turtle,-13,26,0.968,normal
2025-11-12 20:12:56.011340,normal,-14,25,0.973,
2025-11-12 20:12:56.045241,normal,-13,24,0.964,normal
2025-11-12 20:12:56.071572,normal,-13,24,0.959,normal
2025-11-12 20:12:56.101258,normal,-13,24,0.959,normal
2025-11-12 20:12:56.130893,normal,-14,23,0.955,normal
2025-11-12 20:12:56.163455,normal,-13,23,0.96,normal
2025-11-12 20:12:56.201491,normal,-13,22,0.954,
2025-11-12 20:12:56.236212,normal,-14,22,0.964,normal
2025-11-12 20:12:56.261846,normal,-14,21,0.955,
2025-11-12 20:12:56.312104,normal,-14,20,0.95,normal
2025-11-12 20:12:56.345311,normal,-14,20,0.945,normal
2025-11-12 20:12:56.381215,normal,-14,20,0.951,normal
2025-11-12 20:12:56.401294,normal,-14,19,0.95,
2025-11-12 20:12:56.441197,normal,-14,19,0.95,normal
2025-11-12 20:12:56.471813,normal,-14,19,0.95,
2025-11-12 20:12:56.515282,normal,-15,18,0.95,normal
2025-11-12 20:12:56.527567,normal,-14,19,0.941,
2025-11-12 20:12:56.565232,normal,-15,18,0.937,normal
2025-11-12 20:12:56.591377,normal,-15,18,0.94,
2025-11-12 20:12:56.629039,normal,-14,18,0.945,normal
2025-11-12 20:12:56.653908,normal,-15,18,0.95,normal
2025-11-12 20:12:56.718241,normal,-15,18,0.941,normal
2025-11-12 20:12:56.755551,normal,-14,18,0.945,normal
2025-11-12 20:12:56.805263,normal,-14,18,0.954,
2025-11-12 20:12:56.836733,normal,-15,18,0.954,normal
2025-11-12 20:12:56.855390,normal,-15,18,0.963,
2025-11-12 20:12:56.885091,normal,-14,18,0.955,normal
2025-11-12 20:12:56.901309,normal,-14,18,0.95,normal
2025-11-12 20:12:56.941509,normal,-14,18,0.945,normal
2025-11-12 20:12:56.971158,normal,-14,17,0.945,
2025-11-12 20:12:57.004033,normal,-14,18,0.95,normal
2025-11-12 20:12:57.016525,normal,-14,18,0.945,normal
2025-11-12 20:12:57.041271,normal,-14,17,0.954,
2025-11-12 20:12:57.114778,normal,-13,16,0.954,normal
2025-11-12 20:12:57.141114,normal,-13,15,0.945,
2025-11-12 20:12:57.171377,normal,-13,16,0.95,normal
2025-11-12 20:12:57.191439,normal,-12,16,0.946,
2025-11-12 20:12:57.223881,normal,-13,16,0.941,normal
2025-11-12 20:12:57.257659,normal,-12,15,0.941,
2025-11-12 20:12:57.292676,normal,-12,16,0.95,normal
2025-11-12 20:12:57.321168,normal,-11,15,0.95,
2025-11-12 20:12:57.355644,normal,-12,15,0.941,normal
2025-11-12 20:12:57.384065,normal,-10,15,0.941,
2025-11-12 20:12:57.416745,normal,-11,15,0.946,normal
2025-11-12 20:12:57.483922,normal,-10,15,0.941,normal
2025-11-12 20:12:57.514874,normal,-9,14,0.955,
2025-11-12 20:12:57.541279,normal,-9,15,0.95,normal
2025-11-12 20:12:57.563379,normal,-9,14,0.955,normal
2025-11-12 20:12:57.591029,normal,-8,13,0.945,normal
2025-11-12 20:12:57.621416,normal,-8,13,0.949,
2025-11-12 20:12:57.651116,normal,-6,13,0.95,normal
2025-11-12 20:12:57.688961,normal,-6,13,0.95,normal
2025-11-12 20:12:57.724322,normal,-5,13,0.95,
2025-11-12 20:12:57.758817,normal,-4,14,0.946,normal
2025-11-12 20:12:57.785937,normal,-3,12,0.954,normal
2025-11-12 20:12:57.816698,normal,-2,13,0.96,normal
2025-11-12 20:12:57.851286,normal,-2,12,0.955,
2025-11-12 20:12:57.884915,normal,-1,13,0.955,normal
2025-11-12 20:12:57.932994,normal,0,13,0.96,normal
2025-11-12 20:12:57.971393,normal,0,12,0.95,
2025-11-12 20:12:58.016113,normal,1,12,0.951,normal
2025-11-12 20:12:58.033165,normal,2,13,0.951,
2025-11-12 20:12:58.071339,normal,3,12,0.96,normal
2025-11-12 20:12:58.083519,normal,3,12,0.955,
2025-11-12 20:12:58.121062,normal,4,13,0.959,normal
2025-11-12 20:12:58.151138,normal,3,12,0.95,
2025-11-12 20:12:58.183611,normal,4,13,0.946,normal
2025-11-12 20:12:58.216908,normal,5,13,0.955,
2025-11-12 20:12:58.253338,normal,4,13,0.96,normal
2025-11-12 20:12:58.301421,normal,3,13,0.96,
2025-11-12 20:12:58.341063,normal,3,12,0.955,normal
2025-11-12 20:12:58.363380,normal,3,12,0.955,
2025-11-12 20:12:58.403903,normal,2,13,0.955,normal
2025-11-12 20:12:58.421538,normal,2,12,0.96,
2025-11-12 20:12:58.467700,normal,1,12,0.955,normal
2025-11-12 20:12:58.491273,normal,2,13,0.96,
2025-11-12 20:12:58.534380,normal,1,13,0.96,normal
2025-11-12 20:12:58.551689,normal,1,12,0.964,normal
2025-11-12 20:12:58.585906,normal,1,13,0.969,normal
2025-11-12 20:12:58.624866,normal,1,13,0.95,
2025-11-12 20:12:58.663819,normal,1,12,0.951,normal
2025-11-12 20:12:58.698896,normal,1,13,0.96,normal
2025-11-12 20:12:58.729925,normal,1,12,0.96,
2025-11-12 20:12:58.765150,normal,1,12,0.965,normal
2025-11-12 20:12:58.798716,normal,0,12,0.947,
2025-11-12 20:12:58.834780,normal,1,13,0.97,normal
2025-11-12 20:12:58.854987,normal,1,12,0.955,normal
2025-11-12 20:12:58.885062,normal,1,13,0.955,
2025-11-12 20:12:58.915613,normal,1,13,0.965,normal
2025-11-12 20:12:58.951391,normal,2,12,0.965,
2025-11-12 20:12:59.005706,normal,1,13,0.955,normal
2025-11-12 20:12:59.033147,normal,1,12,0.96,normal
2025-11-12 20:12:59.065278,normal,1,13,0.955,normal
2025-11-12 20:12:59.113259,normal,0,12,0.956,normal
2025-11-12 20:12:59.157837,normal,1,13,0.961,
2025-11-12 20:12:59.198062,normal,0,13,0.965,normal
2025-11-12 20:12:59.221088,normal,0,12,0.961,normal
2025-11-12 20:12:59.241132,normal,-1,12,0.956,normal
2025-11-12 20:12:59.272538,normal,-1,12,0.96,normal
2025-11-12 20:12:59.306278,normal,-1,12,0.95,
2025-11-12 20:12:59.334035,normal,-1,12,0.96,normal
2025-11-12 20:12:59.365778,normal,-1,11,0.941,
2025-11-12 20:12:59.396931,normal,-1,11,0.946,normal
2025-11-12 20:12:59.431490,normal,-2,11,0.954,normal
2025-11-12 20:12:59.471327,normal,-1,11,0.951,normal
2025-11-12 20:12:59.501405,normal,-1,11,0.951,
2025-11-12 20:12:59.534307,normal,-2,11,0.951,normal
2025-11-12 20:12:59.561078,normal,-1,10,0.956,normal
2025-11-12 20:12:59.613345,normal,-1,10,0.95,
2025-11-12 20:12:59.649546,normal,-1,11,0.951,normal
2025-11-12 20:12:59.666097,normal,-2,9,0.951,
2025-11-12 20:12:59.711084,normal,-1,9,0.95,normal
2025-11-12 20:12:59.735351,normal,-2,9,0.946,
2025-11-12 20:12:59.771418,normal,-1,9,0.946,normal
2025-11-12 20:12:59.801067,normal,-1,10,0.955,
2025-11-12 20:12:59.842908,normal,-1,9,0.955,normal
2025-11-12 20:12:59.871341,normal,-1,9,0.95,
2025-11-12 20:12:59.913573,normal,-2,9,0.959,normal
2025-11-12 20:12:59.942750,normal,-1,9,0.95,
2025-11-12 20:12:59.971031,normal,-1,9,0.95,normal
2025-11-12 20:12:59.995068,normal,-1,9,0.95,
2025-11-12 20:13:00.041335,normal,-2,9,0.945,normal
2025-11-12 20:13:00.076986,normal,-1,10,0.949,normal
2025-11-12 20:13:00.115421,normal,-2,10,0.945,
2025-11-12 20:13:00.155284,normal,-2,9,0.95,normal
2025-11-12 20:13:00.171180,normal,-1,10,0.954,normal
2025-11-12 20:13:00.201330,normal,-1,9,0.955,
2025-11-12 20:13:00.243207,normal,-1,10,0.941,normal
2025-11-12 20:13:00.269535,normal,-2,10,0.941,normal
2025-11-12 20:13:00.301281,normal,-1,10,0.945,
2025-11-12 20:13:00.351331,normal,-2,10,0.955,normal
2025-11-12 20:13:00.371479,normal,-1,10,0.946,
2025-11-12 20:13:00.419556,normal,-2,10,0.941,normal
2025-11-12 20:13:00.450331,normal,-2,10,0.946,
2025-11-12 20:13:00.483770,normal,-1,10,0.95,normal
2025-11-12 20:13:00.513062,normal,-1,10,0.942,
2025-11-12 20:13:00.551488,normal,-2,10,0.951,normal
2025-11-12 20:13:00.571034,normal,-2,10,0.937,
2025-11-12 20:13:00.615716,normal,-2,10,0.941,normal
2025-11-12 20:13:00.642663,normal,-2,10,0.95,
2025-11-12 20:13:00.671459,normal,-2,11,0.95,normal
2025-11-12 20:13:00.699860,normal,-2,10,0.945,normal
2025-11-12 20:13:00.735539,normal,-2,11,0.937,
2025-11-12 20:13:00.781205,normal,-2,10,0.945,normal
2025-11-12 20:13:00.814304,normal,-2,10,0.945,normal
2025-11-12 20:13:00.847157,normal,-2,10,0.946,
2025-11-12 20:13:00.885204,normal,-2,11,0.941,normal
2025-11-12 20:13:00.912128,normal,-3,10,0.955,
2025-11-12 20:13:00.958124,normal,-2,11,0.959,normal
2025-11-12 20:13:00.979024,normal,-3,11,0.954,
2025-11-12 20:13:01.001126,normal,-3,11,0.945,normal
2025-11-12 20:13:01.029586,normal,-3,11,0.941,normal
2025-11-12 20:13:01.071427,normal,-3,11,0.941,normal
2025-11-12 20:13:01.102372,normal,-3,10,0.941,
2025-11-12 20:13:02.301201,normal,-9,10,0.936,
2025-11-12 20:13:02.332288,normal,-9,11,0.946,
2025-11-12 20:13:02.351145,normal,-9,11,0.941,
2025-11-12 20:13:02.384337,normal,-10,11,0.95,
2025-11-12 20:13:02.423041,normal,-9,11,0.95,
2025-11-12 20:13:02.451314,normal,-10,10,0.946,
2025-11-12 20:13:02.482271,normal,-10,11,0.941,
2025-11-12 20:13:02.521222,normal,-10,11,0.941,
2025-11-12 20:13:02.551367,normal,-9,11,0.95,
2025-11-12 20:13:02.581224,normal,-9,11,0.951,
2025-11-12 20:13:02.606956,normal,-11,11,0.96,
2025-11-12 20:13:02.631985,normal,-10,11,0.946,
2025-11-12 20:13:02.665779,normal,-9,11,0.945,
2025-11-12 20:13:02.697893,normal,-10,11,0.95,
2025-11-12 20:13:02.721852,normal,-9,11,0.955,
2025-11-12 20:13:02.760011,normal,-9,11,0.945,
2025-11-12 20:13:02.804915,normal,-10,10,0.945,
2025-11-12 20:13:02.861145,normal,-9,11,0.955,
2025-11-12 20:13:02.884137,normal,-8,10,0.95,
2025-11-12 20:13:02.911574,normal,-8,11,0.95,
2025-11-12 20:13:02.945370,normal,-7,10,0.951,
2025-11-12 20:13:02.971127,normal,-8,10,0.951,
2025-11-12 20:13:03.007320,normal,-6,10,0.955,
2025-11-12 20:13:03.041392,normal,-7,10,0.95,
2025-11-12 20:13:03.078741,normal,-6,9,0.955,
2025-11-12 20:13:03.111320,normal,-6,9,0.946,
2025-11-12 20:13:03.145303,normal,-6,9,0.95,
2025-11-12 20:13:03.173210,normal,-4,9,0.955,
2025-11-12 20:13:03.206740,normal,-4,9,0.955,
2025-11-12 20:13:03.241425,normal,-4,9,0.95,
2025-11-12 20:13:03.273585,normal,-3,9,0.955,
2025-11-12 20:13:03.301445,normal,-3,9,0.955,
2025-11-12 20:13:03.405541,normal,-4,9,0.955,
2025-11-12 20:13:03.438031,normal,-3,10,0.963,
2025-11-12 20:13:03.471120,normal,-4,9,0.95,
2025-11-12 20:13:03.512289,normal,-5,10,0.954,
2025-11-12 20:13:03.551187,normal,-4,10,0.964,
2025-11-12 20:13:03.581274,normal,-5,10,0.964,
2025-11-12 20:13:03.606261,normal,-5,10,0.959,
2025-11-12 20:13:03.644948,normal,-5,10,0.954,
2025-11-12 20:13:03.682991,normal,-6,11,0.955,
2025-11-12 20:13:03.725393,normal,-7,11,0.954,
2025-11-12 20:13:03.751353,normal,-6,10,0.959,
2025-11-12 20:13:03.791048,normal,-7,11,0.954,
2025-11-12 20:13:03.817119,normal,-7,11,0.963,
2025-11-12 20:13:03.844957,normal,-6,11,0.958,
2025-11-12 20:13:03.881293,normal,-7,11,0.968,
2025-11-12 20:13:03.916554,normal,-8,12,0.964,
2025-11-12 20:13:03.955556,normal,-6,11,0.964,
2025-11-12 20:13:03.990987,normal,-7,11,0.964,
2025-11-12 20:13:04.028341,normal,-6,11,0.96,normal
2025-11-12 20:13:04.053239,normal,-7,12,0.96,
2025-11-12 20:13:04.086812,normal,-6,11,0.965,
2025-11-12 20:13:04.121667,normal,-6,11,0.955,
2025-11-12 20:13:04.155231,normal,-7,11,0.954,
2025-11-12 20:13:04.181319,normal,-5,11,0.959,
2025-11-12 20:13:04.222174,normal,-6,11,0.964,
2025-11-12 20:13:04.251559,normal,-6,11,0.959,
2025-11-12 20:13:04.287047,normal,-6,11,0.95,
2025-11-12 20:13:04.324598,normal,-6,11,0.954,
2025-11-12 20:13:04.351056,normal,-5,11,0.954,
2025-11-12 20:13:04.381358,normal,-4,12,0.955,
2025-11-12 20:13:04.422966,normal,-6,12,0.959,
2025-11-12 20:13:04.451348,normal,-6,12,0.969,
2025-11-12 20:13:04.487544,normal,-5,12,0.954,
2025-11-12 20:13:04.521339,normal,-6,13,0.973,normal
2025-11-12 20:13:04.535799,normal,-5,13,0.968,
2025-11-12 20:13:04.563350,normal,-6,13,0.964,normal
2025-11-12 20:13:04.583354,normal,-5,13,0.963,
2025-11-12 20:13:04.614959,normal,-6,13,0.964,normal
2025-11-12 20:13:04.663388,normal,-6,13,0.963,
2025-11-12 20:13:04.698379,normal,-6,14,0.954,normal
2025-11-12 20:13:04.735895,normal,-5,14,0.963,normal
2025-11-12 20:13:04.769594,normal,-6,14,0.964,normal
2025-11-12 20:13:04.800982,normal,-7,15,0.964,
2025-11-12 20:13:04.831461,normal,-5,15,0.963,normal
2025-11-12 20:13:04.853952,normal,-6,16,0.973,normal
2025-11-12 20:13:04.891359,normal,-6,15,0.959,normal
2025-11-12 20:13:04.923808,normal,-6,16,0.968,normal
2025-11-12 20:13:04.959236,normal,-6,15,0.959,normal
2025-11-12 20:13:04.981126,normal,-7,17,0.973,
2025-11-12 20:13:05.015151,normal,-6,16,0.973,normal
2025-11-12 20:13:05.066806,normal,-7,17,0.968,normal
2025-11-12 20:13:05.095363,normal,-6,17,0.964,
2025-11-12 20:13:05.128370,normal,-6,17,0.977,normal
2025-11-12 20:13:05.164408,normal,-6,17,0.969,
2025-11-12 20:13:05.191561,normal,-7,17,0.96,normal
2025-11-12 20:13:05.221485,normal,-7,17,0.968,
2025-11-12 20:13:05.251331,normal,-6,17,0.968,normal
2025-11-12 20:13:05.287623,normal,-6,18,0.978,
2025-11-12 20:13:05.321282,normal,-6,16,0.969,normal
2025-11-12 20:13:05.351895,normal,-7,18,0.982,
2025-11-12 20:13:05.384598,normal,-7,17,0.968,normal
2025-11-12 20:13:05.433594,normal,-7,16,0.973,normal
2025-11-12 20:13:05.481229,normal,-7,16,0.973,normal
2025-11-12 20:13:05.521843,normal,-7,17,0.968,
2025-11-12 20:13:05.555135,normal,-7,16,0.973,
2025-11-12 20:13:05.586189,normal,-6,16,0.968,
2025-11-12 20:13:05.622880,normal,-7,15,0.969,
2025-11-12 20:13:05.651443,normal,-6,15,0.959,
2025-11-12 20:13:05.680990,normal,-6,14,0.959,
2025-11-12 20:13:05.714080,normal,-6,13,0.954,
2025-11-12 20:13:05.751073,normal,-6,12,0.955,
2025-11-12 20:13:05.795806,normal,-6,10,0.946,
2025-11-12 20:13:05.831486,normal,-6,8,0.945,
2025-11-12 20:13:05.861194,normal,-6,7,0.932,
2025-11-12 20:13:05.891252,normal,-6,5,0.918,
2025-11-12 20:13:05.926616,normal,-7,3,0.918,
2025-11-12 20:13:05.956390,normal,-7,0,0.909,
2025-11-12 20:13:05.995219,L,-6,-1,0.89,
2025-11-12 20:13:06.027222,L,-6,-3,0.887,
2025-11-12 20:13:06.051605,L,-6,-5,0.86,
2025-11-12 20:13:06.091491,L,-6,-7,0.852,
2025-11-12 20:13:06.121093,L,-5,-9,0.842,
2025-11-12 20:13:06.161246,L,-6,-11,0.838,
2025-11-12 20:13:06.197760,L,-5,-11,0.83,
2025-11-12 20:13:06.236327,L,-5,-12,0.821,
2025-11-12 20:13:06.268745,L,-6,-14,0.818,
2025-11-12 20:13:06.301384,L,-6,-14,0.796,
2025-11-12 20:13:06.331514,L,-6,-16,0.777,
2025-11-12 20:13:06.389531,L,-6,-18,0.769,L
2025-11-12 20:13:06.406937,L,-6,-19,0.765,
2025-11-12 20:13:06.432601,L,-6,-20,0.752,
2025-11-12 20:13:06.470523,L,-5,-21,0.744,
2025-11-12 20:13:06.501315,L,-6,-22,0.728,
2025-11-12 20:13:06.536250,L,-6,-24,0.726,
2025-11-12 20:13:06.562365,L,-6,-24,0.709,
2025-11-12 20:13:06.591306,L,-5,-26,0.706,
2025-11-12 20:13:06.621336,L,-4,-27,0.702,
2025-11-12 20:13:06.661435,L,-5,-27,0.679,
2025-11-12 20:13:06.693267,L,-4,-29,0.676,
2025-11-12 20:13:06.721139,L,-4,-28,0.672,
2025-11-12 20:13:06.751486,L,-3,-30,0.665,
2025-11-12 20:13:06.794047,L,-3,-30,0.662,
2025-11-12 20:13:06.821206,L,-3,-31,0.658,
2025-11-12 20:13:06.851379,L,-3,-31,0.65,L
2025-11-12 20:13:06.904870,L,-3,-30,0.643,
2025-11-12 20:13:06.933700,L,-3,-30,0.64,L
2025-11-12 20:13:06.951222,L,-2,-30,0.636,
2025-11-12 20:13:06.981370,L,-2,-29,0.629,L
2025-11-12 20:13:06.995842,L,-1,-29,0.625,L
2025-11-12 20:13:07.034758,L,-2,-29,0.618,L
2025-11-12 20:13:07.081227,L,-2,-30,0.611,
2025-11-12 20:13:07.112942,L,-2,-30,0.607,L
2025-11-12 20:13:07.129319,L,-1,-30,0.6,
2025-11-12 20:13:07.151765,L,-1,-31,0.6,L
2025-11-12 20:13:07.201162,L,-1,-31,0.6,
2025-11-12 20:13:07.231781,L,-2,-31,0.593,L
2025-11-12 20:13:07.263964,L,-2,-31,0.597,
2025-11-12 20:13:07.313228,L,-2,-32,0.586,L
2025-11-12 20:13:07.341234,L,-2,-32,0.594,
2025-11-12 20:13:07.383469,L,-2,-33,0.597,L
2025-11-12 20:13:07.401084,L,-2,-33,0.59,
2025-11-12 20:13:07.432567,L,-3,-33,0.586,L
2025-11-12 20:13:07.465606,L,-2,-33,0.597,
2025-11-12 20:13:07.507712,L,-3,-33,0.594,L
2025-11-12 20:13:07.521398,L,-3,-33,0.597,
2025-11-12 20:13:07.581138,L,-4,-33,0.594,L
2025-11-12 20:13:07.612909,L,-3,-32,0.594,L
2025-11-12 20:13:07.641338,L,-3,-32,0.594,
2025-11-12 20:13:07.685108,L,-4,-32,0.587,L
2025-11-12 20:13:07.701215,L,-4,-32,0.594,
2025-11-12 20:13:07.735367,L,-4,-32,0.59,L
2025-11-12 20:13:07.764576,L,-4,-32,0.59,
2025-11-12 20:13:07.805498,L,-5,-32,0.587,L
2025-11-12 20:13:07.829464,L,-5,-33,0.587,
2025-11-12 20:13:07.864307,L,-3,-32,0.591,L
2025-11-12 20:13:07.897645,L,-3,-33,0.594,
2025-11-12 20:13:07.945056,L,-5,-33,0.587,L
2025-11-12 20:13:07.974878,L,-4,-32,0.591,
2025-11-12 20:13:08.013189,L,-4,-32,0.587,L
2025-11-12 20:13:08.045567,L,-5,-33,0.587,L
2025-11-12 20:13:08.091170,L,-4,-32,0.59,L
2025-11-12 20:13:08.135408,L,-4,-33,0.586,
2025-11-12 20:13:08.173245,L,-4,-32,0.591,L
2025-11-12 20:13:08.202915,L,-5,-33,0.59,L
2025-11-12 20:13:08.245106,L,-5,-32,0.594,
2025-11-12 20:13:08.274721,L,-5,-32,0.598,L
2025-11-12 20:13:08.301371,L,-4,-32,0.591,L
2025-11-12 20:13:08.341396,L,-4,-32,0.598,
2025-11-12 20:13:08.385359,L,-4,-33,0.59,L
2025-11-12 20:13:08.406198,L,-4,-32,0.587,L
2025-11-12 20:13:08.463274,L,-5,-33,0.59,
2025-11-12 20:13:08.501040,L,-4,-33,0.587,L
2025-11-12 20:13:08.529058,L,-4,-33,0.59,L
2025-11-12 20:13:08.561288,L,-3,-32,0.587,L
2025-11-12 20:13:08.571133,L,-3,-32,0.586,
2025-11-12 20:13:08.608777,L,-4,-32,0.583,L
2025-11-12 20:13:08.621228,L,-4,-32,0.583,L
2025-11-12 20:13:08.659177,L,-4,-33,0.587,
2025-11-12 20:13:08.687214,L,-4,-32,0.583,L
2025-11-12 20:13:08.711096,L,-4,-32,0.58,
2025-11-12 20:13:08.744994,L,-4,-32,0.584,L
2025-11-12 20:13:08.781102,L,-3,-32,0.586,L
2025-11-12 20:13:08.811491,L,-4,-32,0.583,
2025-11-12 20:13:08.851060,L,-4,-33,0.579,L
2025-11-12 20:13:08.891466,L,-4,-32,0.587,
2025-11-12 20:13:08.925478,L,-3,-32,0.59,L
2025-11-12 20:13:08.943484,L,-3,-32,0.587,
2025-11-12 20:13:08.971231,L,-4,-32,0.59,L
2025-11-12 20:13:08.989437,L,-4,-31,0.583,
2025-11-12 20:13:09.012679,L,-5,-31,0.594,L
2025-11-12 20:13:09.082698,L,-4,-32,0.587,L
2025-11-12 20:13:09.114756,L,-4,-32,0.583,
2025-11-12 20:13:09.148078,L,-5,-32,0.586,L
2025-11-12 20:13:09.183131,L,-4,-32,0.587,L
2025-11-12 20:13:09.216312,L,-6,-32,0.583,L
2025-11-12 20:13:09.265939,L,-6,-32,0.58,
2025-11-12 20:13:09.305440,L,-4,-32,0.587,L
2025-11-12 20:13:09.329407,L,-5,-32,0.591,
2025-11-12 20:13:09.365953,L,-5,-32,0.591,L
2025-11-12 20:13:09.391198,L,-4,-32,0.586,L
2025-11-12 20:13:09.419365,L,-5,-32,0.587,L
2025-11-12 20:13:09.458538,L,-5,-32,0.583,L
2025-11-12 20:13:09.491336,L,-6,-32,0.583,L
2025-11-12 20:13:09.521243,L,-5,-32,0.584,L
2025-11-12 20:13:09.552552,L,-5,-31,0.584,L
2025-11-12 20:13:09.586185,L,-5,-32,0.584,
2025-11-12 20:13:09.613772,L,-6,-32,0.594,L
2025-11-12 20:13:09.639572,L,-5,-32,0.587,L
2025-11-12 20:13:09.688806,L,-6,-32,0.583,L
2025-11-12 20:13:09.728714,L,-6,-32,0.587,L
2025-11-12 20:13:09.757071,L,-5,-31,0.587,L
2025-11-12 20:13:09.796729,L,-5,-32,0.583,
2025-11-12 20:13:09.824787,L,-5,-32,0.583,L
2025-11-12 20:13:09.843297,L,-5,-32,0.591,
2025-11-12 20:13:09.874517,L,-5,-32,0.583,L
2025-11-12 20:13:09.913284,L,-7,-32,0.591,
2025-11-12 20:13:09.951044,L,-6,-33,0.583,L
2025-11-12 20:13:09.986164,L,-5,-32,0.587,L
2025-11-12 20:13:10.031417,L,-6,-32,0.587,
2025-11-12 20:13:10.073364,L,-7,-32,0.583,L
2025-11-12 20:13:10.108793,L,-7,-32,0.58,
2025-11-12 20:13:10.133732,L,-6,-32,0.588,L
2025-11-12 20:13:10.157522,L,-6,-32,0.588,
2025-11-12 20:13:10.181154,L,-6,-32,0.587,L
2025-11-12 20:13:10.201700,L,-6,-32,0.587,L
2025-11-12 20:13:10.231148,L,-6,-32,0.576,
2025-11-12 20:13:10.265242,L,-7,-32,0.583,L
2025-11-12 20:13:10.313171,L,-6,-32,0.583,
2025-11-12 20:13:10.353390,L,-5,-32,0.584,L
2025-11-12 20:13:10.385568,L,-5,-32,0.587,
2025-11-12 20:13:10.414236,L,-6,-33,0.581,L
2025-11-12 20:13:10.442562,L,-6,-32,0.588,
2025-11-12 20:13:10.464307,L,-5,-32,0.584,L
2025-11-12 20:13:10.491419,L,-5,-32,0.584,L
2025-11-12 20:13:10.521056,L,-5,-32,0.587,
2025-11-12 20:13:10.551286,L,-5,-32,0.587,L
2025-11-12 20:13:10.583096,L,-6,-33,0.58,
2025-11-12 20:13:10.621391,L,-5,-32,0.588,L
2025-11-12 20:13:10.646136,L,-5,-31,0.591,
2025-11-12 20:13:10.711657,L,-5,-31,0.591,L
2025-11-12 20:13:10.747149,L,-5,-31,0.591,
2025-11-12 20:13:10.781876,L,-5,-32,0.583,L
2025-11-12 20:13:10.801431,L,-5,-31,0.594,
2025-11-12 20:13:10.831406,L,-5,-32,0.591,L
2025-11-12 20:13:10.851152,L,-6,-32,0.594,
2025-11-12 20:13:10.887893,L,-6,-32,0.59,L
2025-11-12 20:13:10.923347,L,-6,-32,0.594,
2025-11-12 20:13:10.955447,L,-6,-32,0.59,
2025-11-12 20:13:10.985420,L,-6,-31,0.591,
2025-11-12 20:13:11.023782,L,-6,-31,0.59,
2025-11-12 20:13:11.063882,L,-5,-31,0.59,
2025-11-12 20:13:11.106517,L,-6,-31,0.597,
2025-11-12 20:13:11.142919,L,-5,-30,0.598,
2025-11-12 20:13:11.172798,L,-5,-30,0.597,
2025-11-12 20:13:11.216493,L,-5,-30,0.601,
2025-11-12 20:13:11.261372,L,-5,-30,0.594,
2025-11-12 20:13:11.292485,L,-5,-29,0.605,
2025-11-12 20:13:11.325752,L,-5,-29,0.597,
2025-11-12 20:13:11.351229,L,-5,-28,0.608,
2025-11-12 20:13:11.409842,L,-4,-28,0.615,
2025-11-12 20:13:11.442399,L,-5,-27,0.615,
2025-11-12 20:13:11.476423,L,-4,-26,0.626,
2025-11-12 20:13:11.505326,L,-4,-26,0.625,
2025-11-12 20:13:11.541562,L,-4,-24,0.64,
2025-11-12 20:13:11.573473,L,-5,-23,0.643,
